Fecha,Amazonas,Ancash,Apurimac,Arequipa,Ayacucho,Cajamarca,Callao,Cusco,Huancavelica,Huánuco,Ica,Junín,La Libertad,Lambayeque,Lima,Loreto,Madre de Dios,Moquegua,Pasco,Piura,Puno,San Martín,Tacna ,Tumbes,Ucayali,No registrado
2011-02-01,1.18554242,433.08018231,0.23824668,417.97666726,9.56638039,195.58684343,249.2779809,42.29533607,10.87427389,2.24171527,368.913162490001,37.73421273,178.05328269,17.69591265,882.707416990015,4.23916269,2.43987748,206.60386008,24.70180973,184.54023842,71.52856631,5.4607279,17.13610649,11.50422243,2.15405058,0.24022059029312
2011-03-01,0.09692063,396.02096703,1.40053516,442.46525148,9.33703746,202.78774691,261.90994185,51.53400287,8.71538747,0.69158109,406.40133976,60.14183655,212.11303387,16.12636756,945.312489150012,2.2400461,3.23932173,278.88952672,81.29760255,246.67418776,75.46318184,2.43851404,28.528735,14.25129503,2.60951646,0.66448736994289
2011-04-01,0.08752748,283.28650884,1.66075672,327.69895541,10.35220414,234.28276789,186.54589598,53.3609274,3.89556876,0.87446362,416.92299218,74.22066949,158.34170678,16.69876239,1000.60386005,2.8780626,3.80150019,172.08504454,161.54991442,172.1206302,86.74870754,3.05818029,30.79526001,11.68863722,3.24038814,0.712462099605091
2011-05-01,0.26076345,367.63297646,0.0,499.69459453,15.77841009,231.99215925,297.070894779999,61.59685434,34.13284782,1.27862638,460.10181949,49.26625208,192.479707189999,32.97444109,1165.74432258999,5.46875821,5.45978334,233.64332722,148.27319105,193.36373231,64.15006279,13.02316597,17.0141563,11.33407222,3.0983018,0.639350329154695
2011-06-01,1.62183952,413.1765854,5.94084342,435.76168725,8.45950975,285.46516529,513.883749059997,53.00326072,16.81609775,2.37429364,364.255236280001,59.37547271,232.48141805,38.189649,1099.53218471999,1.12995663,5.05900225,276.39351808,40.99728748,212.00059884,74.37595677,23.41995808,25.465711,9.76628252,4.61920793,0.563202122624716
2011-07-01,1.97997395,413.65925467,0.000975,337.07942073,10.66936246,201.44907464,325.99546357,71.88586674,18.17728824,6.28472303,399.9381584,78.67785523,205.40292988,40.93090545,1245.86970944,3.28672145,5.52629068,240.34088013,172.1404729,266.98472349,81.7879549100001,31.48326678,20.4505222,9.98464321,4.10154463,0.766694616641871
2011-08-01,1.17968837,408.36916563,0.000449,411.43688931,12.18461861,391.25486572,318.771635619999,91.62232052,21.55984351,9.33533318,423.240635250001,55.29893903,237.345289199999,54.3708222,1315.9108407,7.81478017,6.66479389,265.47386489,146.90333203,223.685261299999,77.0202167499999,32.03552023,28.12995936,10.8293033,3.49441542,0.983555669739872
2011-09-01,5.75185618,385.14725761,2.59928729,393.36999727,15.0676499,253.21101009,407.752584339999,60.64913218,34.87925569,19.02258679,286.54638167,62.89734231,279.90107211,47.98607851,1103.18120002995,2.06073855,4.14326898,198.6807606,101.50777873,162.45647963,74.67652983,30.25964817,31.58683493,10.38950635,3.09694607,0.998268723086767
2011-10-01,2.43574939,338.92389263,0.0,297.87327419,8.30358209,275.66149126,310.321753419998,101.9867363,11.55063027,4.05082977,376.357590520001,36.99266995,244.50869213,44.91616152,1206.68500648003,5.29697908,4.11319333,260.49781001,114.17685136,145.06107588,80.6774879399999,22.37908915,28.03213721,11.02494241,3.24737606,0.921814682858439
2011-11-01,2.87523645,248.31722408,3.42257031,301.25625589,13.2337982,233.49183135,247.02887651,37.54922629,4.28219202,3.42389492,281.3558245,39.82102148,219.319911919999,48.7247774900001,1182.83170134999,3.38394137999999,3.3742682,141.92635588,50.43072474,134.56510107,90.02427393,20.7052426,27.20528712,8.38528308,4.6138445,0.735534283945981
2011-12-01,3.11108549,455.61859623,7.96792419,330.76320285,38.35180428,358.38554317,303.75222445,105.98915283,18.51971999,12.84007457,341.076455389999,73.85613588,257.90700158,62.0624724500001,1264.79393508001,2.31386982,3.27157072,271.58165176,155.56542404,298.23679363,86.03205156,26.37310104,43.2195574299999,13.72375065,3.4673678,0.75342176687991
2012-01-01,1.63494556,418.52811661,6.26330558,299.10081535,12.21539216,325.495582496,363.582992240001,58.890145,32.17227797,10.1225009,474.183958339999,55.65313255,173.96052175,19.62484125,1075.54574149999,5.47679112,1.90019693,209.60803908,152.88027889,219.78683973,61.62357443,13.79744343,21.75342134,10.51121262,4.36371384,0.57354028869122
2012-02-01,0.36916954,393.82660232,9.94052616,243.02622613,31.73954648,277.575683126,289.0804295,64.59866857,42.1856711,2.66820523,292.4187041,18.39048021,260.17278205,14.55177673,1148.97812291001,2.00310259,2.02985353,309.32726777,84.00610638,189.62280005,98.88557245,4.17279939,28.7719665899999,11.78127603,2.75930218,1.00424675877457
2012-03-01,0.34958244,454.5245487,5.39535946,439.84315372,17.21759878,286.864260636,445.564070779995,50.49209479,11.48727849,5.95024444,302.550758210001,24.7337174,252.48581577,14.74922089,1199.23000914,1.86599048,1.42390249,200.86729574,81.09303506,269.688289449999,57.89850216,3.48781676,21.29179506,12.16519245,3.79173705,0.99880499491519
2012-04-01,0.36998704,316.38606104,0.02299631,220.60010753,14.05594156,324.693373332,254.803341430001,0.8060722,13.55323965,0.90066378,251.128553009999,43.93656278,192.17951343,10.95792334,981.725154649986,6.44676562,0.4967566,244.24916458,98.96984689,203.61199128,3.56494503,1.28538333,28.32086905,9.46834608,3.44811809,0.999254914835092
2012-05-01,0.27658284,418.44260709,5.02163892,382.75072117,7.67257856,381.029403962,367.367560219999,28.35315862,2.14729059,10.49799436,339.973025510002,11.97782422,187.28847199,18.37288444,1066.46093582999,1.92550012,3.45009233,202.24468283,39.19645041,191.35711108,6.84555442,1.01190797,26.943898,13.24247293,3.22232235,0.998985167160299
2012-06-01,0.83086455,388.34414901,5.55145178,350.16595357,15.11714512,355.037482142,489.515476919998,73.63257756,2.60913242,6.40610875,290.77493466,35.57133437,235.478614550001,28.43226495,1035.40969258001,4.68655697,4.48650556,184.74359733,94.23897891,203.86733248,26.90900882,1.50791977,20.55715512,12.96809449,3.38917918,0.999176576114223
2012-07-01,2.35008571,513.55679299,14.91949568,231.42086048,16.55680797,404.130060325,344.66835692,39.5605162,16.9646879,8.4155979,323.012567789999,42.88880152,244.06822381,28.9043466799999,1135.74370873001,7.04887633,6.23908516,237.09802711,127.87723834,211.38021166,54.67054002,11.69817985,44.5773445499999,12.65482453,3.23064028,0.99885987947755
2012-08-01,3.67593133,408.97105953,6.80576971,335.4627625,18.08664668,410.226092735,394.5665273,34.29125485,20.20614954,12.15613027,280.95282319,50.35530775,262.62889851,35.38271398,1117.0571071,7.56209886,12.82637598,168.57352119,47.41633857,208.62580414,67.36025199,20.60377608,22.594175,37.18897227,3.70501464,2.10879101422779
2012-09-01,2.29060175,385.1571058,7.33846534,394.73501907,13.11547005,369.086634245,434.67936252,86.56573641,1.18486615,3.43586641,307.569808229999,50.6347452,269.81808514,39.00093739,1113.01983779,1.57406201,11.73587673,251.41694205,115.77703479,212.38325531,46.22356008,24.0980547,30.16655183,10.67871386,3.10548474,1.01113722159243
2012-10-01,2.92039644,554.65409867,10.59687347,274.03354064,11.96600118,375.26425012,340.038611159999,52.71188665,24.76491673,12.93261747,340.700194769995,65.28094818,275.16309116,54.16357266,1091.19701722,1.6693069,7.38320606,106.41636789,98.90697841,283.99709689,41.71080468,22.19015084,16.89891484,12.16209902,4.94040689,0.998604342685212
2012-11-01,2.2034058,443.3140497,6.66259011,252.48398301,11.79186485,457.22634267,304.57440158,49.55214559,13.26843922,7.73020674,378.904718209996,70.51765903,287.83724955,35.03071892,1034.33456517001,1.31446691,11.37762874,191.26332339,62.46566626,311.778749879998,37.55956298,20.68806205,22.0816172,11.36203173,5.08148158,0.999214098753328
2012-12-01,2.6023278,353.13543064,7.59509541,364.96044294,21.06097704,365.15664936,477.268034699999,68.6459483199999,32.1423434,1.99727561,377.596980959998,32.84465947,310.533864869999,36.15045551,1058.95436001,6.07179295,4.37060278,207.11346971,110.32922007,261.71968387,41.76022386,8.35376414,26.9554730100001,15.78174851,6.18338784,0.99856170451767
2013-01-01,0.71930498,247.42144492,5.09921826,297.10870627,10.92849367,305.327573748,217.669834830001,51.10330915,21.42658146,2.26156177,442.581848019999,26.11537547,221.06550353,17.9942495,928.297655699998,1.75145346,13.49955638,199.39499455,179.6610394,226.235746770001,32.41866895,3.56505295,25.40684512,10.72652253,4.42156955,1.01732183495687
2013-02-01,0.66508036,249.79110419,6.58512858,202.15531646,10.84598612,241.381461578,252.420225010001,143.90438144,13.58426059,1.64614888,365.755714879999,76.5317519,183.17461742,12.68008207,855.808974999989,1.04763522,5.59832099,222.6231779,73.2269106,246.78605337,43.46153677,3.4904862,31.67152103,12.20979335,2.82283915,1.53742554024575
2013-03-01,0.39636158,328.98648132,0.0899,341.47266634,13.25996772,297.718076958,294.746114530001,69.87503557,8.06602776,4.02389928,364.981940719999,90.13157908,289.28570887,15.50926183,959.430436129987,3.5874099,9.09502077,180.36719129,120.93746851,240.519831670001,63.09240284,3.02937754,39.4807218,11.07953105,3.65387424,0.99903309439469
2013-04-01,0.55085567,242.26994691,8.95689533,261.28611155,12.36428825,202.457189376,176.37325991,61.06638178,10.61507248,15.43408668,406.616190019999,88.31231263,203.64746258,19.76499256,948.045350629984,2.45451102,11.63583923,138.0631819,70.31051855,259.27788783,23.44015368,4.83724585,42.65179563,13.71950468,4.00065405,0.999542205294802
2013-05-01,0.7741755,335.07773021,4.23253969,364.2642725,15.26299521,261.992380446,235.67900316,122.75861211,0.48724519,28.84622545,417.873445369999,59.75010979,244.78628148,16.24181618,813.790485409992,4.51403712,14.50340662,183.77040012,98.0121375,214.41611699,53.17471186,10.64167574,26.39332127,15.19208534,3.60543155,0.999048913742627
2013-06-01,1.52751351,364.16035493,4.24717857,303.47345756,11.09291169,181.727401396,268.95674295,108.07457127,4.82188457,23.44109014,366.12546946,79.5180006,231.33926098,21.4587525,796.131315509993,1.94639907,12.00156942,198.68756333,61.88794491,218.96187133,25.95299871,15.68212851,24.84613527,13.19817719,4.40921681,0.998885939312004
2013-07-01,2.48556418,365.16556254,0.5881055,292.75798283,13.30709818,157.8464202,246.05337086,109.04764072,21.72349386,5.24170237,450.457270940003,116.57382027,206.97407292,31.82532921,870.206266489979,5.70962269,20.05479568,149.93164113,106.7656995,180.00816038,20.67721964,16.26421167,35.94661831,14.71860595,3.57414391,0.919588943362214
2013-08-01,1.90953901,579.30764247,0.3688734,324.42563325,19.28663807,260.24406812,281.576452909998,48.26729601,1.83662661,4.71588945,589.540387179999,140.9424534,271.95992245,23.99313557,860.742454399996,1.45003605,13.71006283,315.41744877,83.81411136,237.19248604,49.0437513,21.84226859,34.64479679,15.10739193,3.82791776,0.953447625514855
2013-09-01,1.11621323,425.09557513,4.4332213,314.26282858,20.14451095,164.69960226,311.73544493,133.4808916,21.52723184,15.81898747,475.76900629,94.25585023,217.38648338,27.33958435,836.318697589995,2.10073521,7.24215323,153.93582354,127.87758554,191.474124400001,31.13251087,10.46236859,26.1252342,15.2425865,3.19437482,0.821970085005432
2013-10-01,0.98198188,380.41036388,4.42332489,324.13926776,18.46222119,190.423718442,213.589016029999,114.97299137,4.15524744,3.79548521,484.438247509999,106.80631474,243.28148011,30.58456925,781.488594779981,6.52414499,14.45404066,326.2952296,60.13997442,252.268367499999,41.96014655,12.57401898,37.96560616,15.02853991,4.12012295,0.844298364959286
2013-11-01,1.26575567,368.71703564,4.76440067,270.68362899,22.55899396,153.667191372,232.10520047,82.53282205,2.10006541,3.8383437,430.260090009999,93.44623143,239.3288893,34.56410396,832.532619777421,3.75100107,8.09866399,126.55605277,105.7831638,307.497090010001,46.91286522,10.29138933,24.90767277,18.34030675,4.75432509,0.0
2013-12-01,0.56365686,433.15808248,3.69546517,420.80520792,16.25172987,139.720752732,360.411801090003,48.77804384,2.36358544,5.95310442,481.508371530001,83.13505578,314.40826705,43.66558004,795.049482367256,2.72207315,25.27460442,220.86082322,76.10264163,285.442603100001,33.26281595,6.48919823,42.18591955,18.7212931,3.48247551,0.0
2014-01-01,0.37948916,309.39249291,0.001387,280.0370118,11.11256882,244.505913738,198.260390089999,117.5067649,3.99113244,12.59156381,376.704237460001,68.78651243,220.30277745,26.26337656,679.229948999996,3.1193127,4.0332989,179.67148262,75.84774311,249.84839167,39.11188727,4.46794587,37.29323988,22.02041266,3.25854287,0.998925503775354
2014-02-01,0.13304848,371.1249728,4.2174015,189.48966307,17.32315085,262.446775688,305.697274769998,100.69157687,10.05097968,8.63947307,410.694530720001,80.83122901,195.12192126,21.51795829,713.521297949987,6.64774303,1.42509487,212.64260481,67.97587147,282.651988879999,16.53367483,3.23627183,27.30496053,16.01457318,3.32740542,0.998635791037941
2014-03-01,0.00015015,359.12115202,7.38358495,287.52428825,25.65591111,222.090071618,272.361298709999,29.99738185,16.61041092,1.65991384,386.25658047,97.06891957,265.10866195,20.71450595,725.958385389989,2.35269441,3.42354633,143.98017039,76.42863846,258.980887849999,23.84845099,1.950025,28.5013909,18.43891534,4.32392127,0.999181909603521
2014-04-01,0.51284196,227.03591396,3.90331112,216.98782843,27.92448656,230.124983152,269.994238759999,106.71180348,0.27067548,10.98080168,330.505249150002,80.33400883,180.57894043,18.08570292,714.617711549989,2.62064438,3.60062889,248.07179843,97.15940361,274.26014843,21.16065464,3.25946808,37.07433001,17.50073173,2.89088126,0.998518205054097
2014-05-01,0.1182045,218.49044516,0.12506083,310.29601927,16.17717012,222.358949682,223.446006069999,108.2776512,10.33641902,9.48834265,430.261940830001,85.05655249,251.89146772,28.70724801,664.231818370007,7.45948241000001,5.70269991,200.01977535,69.17886558,181.64102933,18.90342657,7.60305203,35.6672626300001,16.56125327,3.15403589,0.998943031423551
2014-06-01,0.388795,253.21917613,3.81292947,273.03748628,16.49327527,260.89935665,229.719746939999,80.92134697,6.04473385,12.3872136,382.682886499999,65.31933611,232.43292932,31.39057504,751.962313179987,1.68591913,4.95794638,179.23805846,73.34629395,280.20756769,43.213016,14.58716812,21.70876654,14.82391583,2.60749299,0.999386419669463
2014-07-01,0.235755,246.13645038,3.83768372,256.14598684,25.2052303,233.108140178,274.077065999999,150.50593876,9.27881002,3.0147659,417.547338929998,55.92235355,227.585159700001,34.44270699,840.7852686,2.81329997,7.93623135,216.79169364,58.28975199,184.3687615,44.45568022,17.44005427,37.27645842,14.77422615,2.78901748,0.999206462204256
2014-08-01,0.20410943,308.83803109,2.52852499,279.81557521,30.2598696,264.065658708,300.589807710001,126.42080011,12.08147086,6.73035091,304.087532129999,87.50480657,243.020207560001,41.11339488,880.409690719981,7.91626492,12.86571568,197.93388436,128.47162499,256.53418091,43.77758113,26.95077707,46.0172861300001,12.37965636,2.09110773,0.998881386544781
2014-09-01,0.34419551,210.56795233,2.49123754,219.4024175,22.30860039,303.515521158,196.493832989999,136.38008877,8.19914286,6.38044114,398.473873199998,60.78147087,186.70080438,47.46074932,856.163223389991,6.03145423,14.53104101,275.80394355,74.96396921,215.23728372,49.55411067,27.29314744,34.3219027200001,17.13397118,3.10977505,0.997890574830762
2014-10-01,0.20340305,273.17086454,2.57131715,247.52526229,21.48125896,261.146039643,202.20022026,107.37828659,6.28054199,16.86900503,324.137434500001,63.63529126,218.90674506,54.9187090799999,947.984311699981,1.45479542,19.62726057,154.52388711,82.17228128,242.03089523,35.01027117,22.77209232,38.19030172,14.35722378,3.31024459,0.999244225716211
2014-11-01,0.51117878,243.95208898,2.66734601,235.54428049,19.44782077,273.172389643,225.617139390002,95.67806899,1.39465108,1.05893757,320.653066219999,74.71351894,215.13235304,59.98847181,786.06019524998,2.75852818,14.69787491,153.66179959,87.99282815,263.70701215,14.75721195,19.65297165,27.57779404,10.40343289,3.11144461,0.992982620842668
2014-12-01,0.88290036,264.34321054,0.1007769,274.72144205,8.30678866,260.950082083,266.892902610001,86.72346844,3.31649043,14.75971114,326.60176521,65.09939079,263.117640300001,51.69780651,790.527070659996,10.04295492,6.59799652,237.32735916,70.65350058,278.73500035,46.98541128,11.8642687,20.3628051,14.7903153,3.36533713,0.999718515565291
2015-01-01,0.31302327,188.66511854,2.54999988,216.87518886,17.7886498,230.392781994,309.28353647,55.15168205,1.07479005,9.87867324,360.087398350001,48.70706664,158.04975539,23.93439785,650.45990157,1.54236434,6.28993569,129.35770081,75.04591672,201.50817578,76.3750775799999,5.76671482,37.0053344000001,11.82152061,2.48512392,1.8573102984783
2015-02-01,0.56386332,207.50470291,0.24250948,184.05095819,10.79877557,187.721881745,268.28920941,61.4635253000001,4.98601209,1.98137001,247.555899220001,51.15753791,242.07717376,28.9887064,597.193143660009,1.29725372,12.79034133,160.8917584,56.27706969,210.10314513,42.30530072,3.53657667,29.18728289,11.38955446,3.39234278,0.999106414732523
2015-03-01,0.0,200.5472894,2.37715756,232.96843277,32.65590199,186.212994462,214.528339719999,69.16763735,7.38522122,10.56885524,243.89837276,66.17531025,195.40996786,24.17215801,652.151352609993,5.83560982,17.30291581,174.48921187,94.16366745,167.3417909,52.7052747,3.83918458,27.35471247,12.97012427,3.58712564,0.999385977652764
2015-04-01,0.0843838,156.21822295,4.57893845,218.1932616,12.687478,198.966024726,194.978309659999,96.60363466,0.42756425,2.29639835,211.63158251,82.0349111,196.42956158,25.35004336,577.430164370002,1.65893387,16.58874084,121.57605194,59.7486595,137.4742181,68.42519689,3.58446166,23.77347625,7.39789079,2.36330467,0.999254898811159
2015-05-01,0.1823377,222.5696251,2.32152948,166.3879251,14.51493256,186.153512227,203.581985429999,104.41167358,5.02380983,9.13948065,179.85020752,98.62510815,190.65894192,40.2871376599999,657.828657460003,1.54920303,21.27293312,134.73812992,133.23025679,174.1559119,61.69539406,5.61037656,33.22038911,10.76637527,3.30953861,0.999012990604569
2015-06-01,0.2343731,302.24960073,2.07941072,265.02481395,20.31217791,158.434418418,333.007904960005,134.06762935,6.20696343,13.33356817,313.83297014,107.05603975,241.825246330001,33.7709995499999,726.950905799992,5.84044626,20.13612431,143.06704958,72.23237854,162.99833562,86.9065439499999,8.96521959,26.06582278,11.05696863,2.68614634,0.999081031606693
2015-07-01,1.20911032,228.62363846,9.02266684,224.08719261,27.94630732,249.381904561,250.907235309999,94.14066334,8.80116922,16.02270533,233.758303769999,86.49223196,240.776930200001,36.16058647,670.111173839993,3.44004251,17.51278803,122.66364782,72.79304252,138.35092098,77.02406805,8.51954286,25.84758931,12.09582756,2.32684856,0.999706355560647
2015-08-01,0.85103048,301.66901856,8.15171065,235.45503654,28.86041002,212.173154215,303.150055479999,71.8888127999999,14.62538281,20.72456854,272.212421739999,72.49507877,196.79358825,36.52980706,667.614333230001,9.94315466999999,19.19092193,237.75181458,88.50557759,130.32011475,72.1760215899999,8.45142702,29.76478643,9.35267975,2.18239622,0.25391310647683
2015-09-01,1.56033332,189.26182911,9.67275945,300.34784414,25.47481136,227.318119928,274.776217079999,78.90912671,4.65193004,8.34857243,175.7924367,79.85465433,201.53664356,49.326255,618.495548479997,2.94951147,13.78445101,79.77664616,85.93804183,155.20604827,96.29127697,13.20736017,24.32220106,9.30262153,1.91824354,0.999122818232081
2015-10-01,1.25644691,268.95688619,13.50578531,291.88509218,12.42843384,225.684450454,223.649895270001,97.38893842,2.80972609,18.80147221,229.97805594,69.26471608,244.23946041,57.68473797,677.157138389993,3.87579403,7.60141103,214.96882467,64.51700573,207.890954839999,132.34128998,7.16043771,27.4476940299999,10.43218453,1.68914719,0.999256706316373
2015-11-01,1.54550933,241.61998471,12.76991996,344.00424076,13.34746368,180.585205373,173.647533290001,173.53551257,21.32501758,9.96008103,246.40693489,83.9919338,187.68451718,65.1510467599999,600.375822630001,5.04166878,6.44684855,109.90100285,88.76128727,264.13259745,75.3822378599999,9.44352544,19.51626398,7.87934604,2.25165026,0.998834884332609
2015-12-01,0.95051254,254.83994063,6.52807172,417.684744,16.27385014,205.320831426,228.896715059999,115.85679538,19.27848047,9.28514191,311.42035269,120.63242779,258.12922594,52.1562662399999,648.695451889995,2.48912936,4.49090094,141.08097231,109.81513593,228.97943245,93.9935620799998,5.6676656,20.25811957,10.16493452,1.98833092,0.284315194387545
2016-01-01,0.53176831,134.10323884,42.96538828,277.59382019,9.75658017,161.924334907446,136.41761458,59.22680307,5.45346416,17.92254778,241.66454997,39.52835485,182.27932729,29.34312251,536.601691140002,1.95911141,1.52031931,182.68279619,34.77550853,204.72881525,128.13120404,2.61005074,29.3360063,10.16946055,2.71022127,0.957521985194944
2016-02-01,0.68969472,223.56649593,38.08898201,330.37041969,10.16594984,145.508588249044,206.984261729998,67.17586844,1.81405262,11.13575941,188.19590368,44.40016153,162.05276746,24.84367316,575.519888179997,1.35578151,3.35304788,70.16706452,68.85401481,144.56025083,98.61032326,2.05606912,23.49930167,10.68962921,2.18956372,0.957943232974685
2016-03-01,0.0,215.84130881,54.54824025,383.988885439999,26.14325834,244.396599762193,305.508372749999,79.06621112,3.79373209,6.05145868,211.27268534,47.76665609,176.590314449999,22.26491863,602.507257689995,1.80106321,3.11428329,108.79953625,28.7497935,141.27951345,114.53132949,2.61603351,27.9662041,10.26283377,2.24779057,0.999214252706224
2016-04-01,0.19625788,277.13267114,72.74209698,381.361829509999,15.04313994,166.21676989175,292.290142329999,76.43709531,6.17189848,12.31868916,194.23656705,52.25782405,215.73515374,24.08255156,562.82002368002,2.58457607,2.98324985,152.9182752,30.9128162,119.4729747,111.01552614,3.37510375,18.54215744,9.87690693,2.66781309,0.998847737769211
2016-05-01,0.26018012,248.63682471,102.48732427,372.840310619998,33.37121444,148.817001454441,256.397727650001,125.53007313,4.78679014,3.66572985,247.30562849,72.16383467,192.133480759999,27.55986074,624.390640619993,1.37274209,2.72167336,99.93372638,10.56895017,146.58569975,99.9926752199999,3.81447491,20.08867796,10.31322477,1.50941866,0.933099230539938
2016-06-01,1.19213732,200.2843552,47.61142959,326.150982249999,11.90585173,215.94572406038,319.129088329996,45.58737874,8.30837211,6.21027274,191.6532676,54.77151533,247.69558435,26.10073034,624.998570060012,1.30652078,4.15956802,94.2586336,26.36653395,106.03459835,120.69294467,3.99036509,9.28655861000001,7.51426019,1.67338564,0.999300304380995
2016-07-01,2.90912837,219.47237915,181.7664638,395.223751460001,19.48467399,214.647568363226,404.908644659999,157.64288397,3.1465928,0.70283891,251.52579351,45.6006215,226.059912539999,25.3273516,752.15774654998,2.9755404,2.912846,134.09209225,20.03897279,112.78609456,137.53212927,6.30071573,23.6389108499999,7.18202978,2.85200248,1.00628378452302
2016-08-01,4.17230603,220.00777842,73.38587689,402.552648379999,29.29682116,246.798402167514,453.611976199998,110.01839276,2.82530676,0.64150994,234.758382420001,75.3059085399999,174.88059555,42.7166090000001,759.466194139999,3.68450748,2.28587292,114.24610368,6.56370785,121.71594265,132.42153301,10.03340608,27.16922438,8.7941088,1.69656282,0.987236300114546
2016-09-01,5.55324438,254.40245122,124.15897734,348.1287431,33.36872348,195.687030560253,377.7127743,73.29523199,9.14247914,1.18471761,186.41257608,68.51657253,223.6926987,46.39217095,762.074595629991,1.28782584,4.38327437,140.53402195,31.15754994,168.16172975,157.50018548,10.32978542,24.66202608,12.51478608,1.79779514,1.07426085845145
2016-10-01,6.6481978,256.05113279,221.80248903,406.133455409998,22.14236777,195.816968501077,368.072958440005,157.21204841,1.99849412,0.93339555,213.42415492,74.69417323,273.86805651,49.25718792,764.978356179963,5.43124102,9.07220383,135.98161672,33.49367908,174.78134945,132.57326763,8.53618637,35.54873914,10.13364906,2.43651065,0.81231698618376
2016-11-01,5.2145579,166.51221957,239.78094772,383.978180469999,20.21052575,210.751338793433,368.146864199998,113.88649113,4.12668338,0.79016199,254.616516249999,81.46192976,223.05423699,48.54424311,748.176672970024,1.68205954,9.53477866,60.36395448,29.95278673,247.01084437,117.49661557,9.83473012,50.5502110200001,11.36680782,1.09644757,0.684311101090316
2016-12-01,4.99095712,259.57665357,338.90034332,418.982653480003,30.64630125,204.185763883938,483.403366199997,108.38329365,3.52815119,0.73333272,332.65257548,139.26997748,254.76109058,51.9155213400001,802.294135743265,1.89341002,2.42284735,126.08892164,25.39737255,337.015522249999,140.50506204,8.47891782,25.85016553,11.98848127,1.95035626,0.0
